words	pos	ner
['Rabbits', 'die', 'everyday', 'B', '.', '(', 'While', 'munching', 'on', 'chips', ')', '-', 'Camron']	['NNS', 'VBP', 'JJ', 'NNP', '.', '(', 'IN', 'VBG', 'IN', 'NNS', ')', ':', 'NN']	['O', 'O', 'O', 'B-person', 'I-person', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-person']
['Captions', '1', ':', '09']	['NNS', 'CD', ':', 'CD']	['O', 'O', 'O', 'O']
['They', 'should', 'do', 'R', '8', 'vs', 'Challenger']	['PRP', 'MD', 'VB', 'NNP', 'CD', 'NN', 'NNP']	['O', 'O', 'O', 'B-product', 'I-product', 'O', 'B-product']
['too', 'be', 'honest', 'watching', 'adam', 'win', 'is', 'boring', '.', '.', '.', '.', 'they', 'should', 'fuck', 'him', 'more']	['RB', 'VB', 'JJ', 'VBG', 'JJ', 'NN', 'VBZ', 'JJ', '.', '.', '.', '.', 'PRP', 'MD', 'VB', 'PRP', 'RBR']	['O', 'O', 'O', 'O', 'B-person', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['hi', 'my', 'name', 'is', 'Ruben', 'to', 'like', 'from', 'Ruben', 'from', 'Minecraft', 'story', 'mode']	['NN', 'PRP$', 'NN', 'VBZ', 'NNP', 'TO', 'VB', 'IN', 'NNP', 'IN', 'NNP', 'NN', 'NN']	['O', 'O', 'O', 'O', 'B-person', 'O', 'O', 'O', 'B-person', 'O', 'B-creative-work', 'O', 'O']
"['Try', 'conditioner', 'for', 'shaving', 'your', 'legs', ',', 'it', 'works', 'amazing', '.', 'I', 'think', 'it', ""'"", 's', 'so', 'expensive', 'to', 'shave', 'with', 'this', 'oil', ',', 'I', 'love', 'to', 'use', 'it', 'on', 'my', 'body', 'instead', '.', 'Wow', 'by', 'the', 'way', 'where', 'is', 'your', 'vanity', '/', 'dressing', 'table', 'from', '?']"	"['NNP', 'NN', 'IN', 'VBG', 'PRP$', 'NNS', ',', 'PRP', 'VBZ', 'JJ', '.', 'PRP', 'VBP', 'PRP', ""''"", 'NNS', 'RB', 'JJ', 'TO', 'VB', 'IN', 'DT', 'NN', ',', 'PRP', 'VBP', 'TO', 'VB', 'PRP', 'IN', 'PRP$', 'NN', 'RB', '.', 'NNP', 'IN', 'DT', 'NN', 'WRB', 'VBZ', 'PRP$', 'NN', 'VBP', 'VBG', 'NN', 'IN', '.']"	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['the', 'only', 'thing', 'Finland', 'has', 'is', 'poets', 'of', 'the', 'fall', '.']	['DT', 'JJ', 'NN', 'NNP', 'VBZ', 'VBZ', 'NNS', 'IN', 'DT', 'NN', '.']	['O', 'O', 'O', 'B-location', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
"['healthier', 'fried', 'chicken', ',', 'clean', 'coal', '.', '.', '.', '.', '.', 'are', 'we', 'blind', 'or', 'ignorant', 'watching', 'Lucas', ""'"", 'shiny', 'greasy', 'fingers', 'and', 'still', 'think', 'that', ""'"", 's', 'healthier', '?']"	"['NN', 'VBD', 'NN', ',', 'JJ', 'NN', '.', '.', '.', '.', '.', 'VBP', 'PRP', 'VBP', 'CC', 'JJ', 'VBG', 'NNP', 'POS', 'JJ', 'JJ', 'NNS', 'CC', 'RB', 'VBP', 'IN', ""''"", 'NN', 'NN', '.']"	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-person', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Mom', ',', 'Dad', ',', 'All', 'I', 'See', 'is', 'Concrete', '.', '.', '.', 'Are', 'We', 'Almost', 'There', 'Yet', '?']	['NN', ',', 'NNP', ',', 'NNP', 'PRP', 'VBP', 'VBZ', 'NNP', '.', '.', '.', 'VBP', 'PRP', 'NNP', 'EX', 'RB', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
"['So', 'Shima', 'still', 'is', 'n', ""'"", 't', 'back', ',', 'huh', '?', '.', '.', '.', 'Please', 'Shima', 'come', 'back', 'you', 'are', 'my', 'favorite', '!', ':', '(']"	"['RB', 'NNP', 'RB', 'VBZ', 'JJ', ""''"", 'NN', 'RB', ',', 'NN', '.', '.', '.', '.', 'NNP', 'NNP', 'VB', 'RB', 'PRP', 'VBP', 'PRP$', 'JJ', '.', ':', '(']"	['O', 'B-person', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-person', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Why', 'do', 'I', 'get', 'the', 'feeling', 'this', 'could', 'have', 'been', 'an', 'advert', 'in', 'Grand', 'Theft', 'Auto', 'its', 'hilarious', '!', 'XD']	['WRB', 'VBP', 'PRP', 'VB', 'DT', 'NN', 'DT', 'MD', 'VB', 'VBN', 'DT', 'NN', 'IN', 'NNP', 'NNP', 'NNP', 'PRP$', 'JJ', '.', 'NN']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-creative-work', 'I-creative-work', 'I-creative-work', 'O', 'O', 'O', 'O']
"['Great', 'video', 'Shan', '!', 'Hope', 'you', 'and', 'Hamish', 'had', 'a', 'really', 'great', 'time', 'on', 'your', 'trip', ',', 'I', ""'"", 'm', 'so', 'sad', ',', 'I', 'did', 'not', 'make', 'make', 'the', 'meet', 'and', 'greet', 'as', 'I', 'was', 'out', 'of', 'town', '.', 'Looks', 'like', 'you', 'guys', 'had', 'so', 'much', 'fun', '!', 'Love', 'ya', 'both', '!', '!']"	['NNP', 'NN', 'NNP', '.', 'NNP', 'PRP', 'CC', 'VB', 'VBD', 'DT', 'RB', 'JJ', 'NN', 'IN', 'PRP$', 'NN', ',', 'PRP', 'VBP', 'NNS', 'RB', 'JJ', ',', 'PRP', 'VBD', 'RB', 'VB', 'VB', 'DT', 'NN', 'CC', 'NN', 'IN', 'PRP', 'VBD', 'IN', 'IN', 'NN', '.', 'VBZ', 'IN', 'PRP', 'VBP', 'VBD', 'RB', 'JJ', 'NN', '.', 'NNP', 'PRP', 'DT', '.', '.']	['O', 'O', 'B-person', 'O', 'O', 'O', 'O', 'B-person', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Willie', 'Nelson', 'will', 'always', 'be', 'a', 'true', 'legend', 'and', 'still', 'making', 'good', 'music', 'at', '84', 'years', 'old']	['NNP', 'NNP', 'MD', 'RB', 'VB', 'DT', 'JJ', 'NN', 'CC', 'RB', 'VBG', 'JJ', 'NN', 'IN', 'CD', 'NNS', 'JJ']	['B-person', 'I-person', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['That', 'Eclipse', 'Spyder', 'thoo', '.', '.', 'love', 'at', 'first', 'sight', '!', '!']	['DT', 'NNP', 'NNP', 'NN', '.', '.', 'NN', 'IN', 'JJ', 'NN', '.', '.']	['O', 'B-product', 'I-product', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Themba', 'is', 'obsessed']	['NNP', 'VBZ', 'VBN']	['B-person', 'O', 'O']
['Why', 'are', 'you', 'not', 'talking', 'about', 'Trump', 'using', 'the', 'White', 'power', 'hand', 'signal', '.', '#', 'NotOk']	['WRB', 'VBP', 'PRP', 'RB', 'VBG', 'IN', 'NNP', 'VBG', 'DT', 'NNP', 'NN', 'NN', 'NN', '.', '#', 'NNP']	['O', 'O', 'O', 'O', 'O', 'O', 'B-person', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Narrator', 'Sucks', '!', 'Are', 'they', 'teaching', 'female', 'anchors', 'to', 'sound', 'like', 'valley', 'girls', 'now', '?']	['NN', 'VBZ', '.', 'NNP', 'PRP', 'VBG', 'JJ', 'NNS', 'TO', 'VB', 'IN', 'JJ', 'NNS', 'RB', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Wait', 'simon', 'wears', 'glasses', '?', '?', '?', '?']	['NNP', 'NN', 'VBZ', 'NNS', '.', '.', '.', '.']	['O', 'B-person', 'O', 'O', 'O', 'O', 'O', 'O']
['When', 'you', 'order', 'deconstructed', 'car', 'at', 'the', 'MCM', 'restaurant']	['WRB', 'PRP', 'NN', 'VBD', 'NN', 'IN', 'DT', 'NNP', 'NN']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-location', 'I-location']
['Jaime', 'please', 'i', 'need', 'help', ',', 'google', 'pixel', 'or', 'galaxy', 's', '8', '?', 'i', 'trust', 'you', '.']	['NNP', 'NN', 'NN', 'VBP', 'NN', ',', 'VB', 'NN', 'CC', 'NN', 'NN', 'CD', '.', 'JJ', 'NN', 'PRP', '.']	['B-person', 'O', 'O', 'O', 'O', 'O', 'B-product', 'I-product', 'O', 'B-product', 'I-product', 'I-product', 'O', 'O', 'O', 'O', 'O']
['So', 'fitting', 'that', 'Bodega', 'was', 'a', 'shit', 'detective', '.']	['RB', 'JJ', 'IN', 'NNP', 'VBD', 'DT', 'JJ', 'NN', '.']	['O', 'O', 'O', 'B-person', 'O', 'O', 'O', 'O', 'O']
"['Plus', '?', 'Seriously', '?', 'Jesus', 'you', 'ca', 'n', ""'"", 't', 'even', 'think', 'of', 'a', 'name', 'by', 'yourselves', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.']"	"['CC', '.', 'RB', '.', 'NNP', 'PRP', 'MD', 'VB', ""''"", 'JJ', 'RB', 'VBP', 'IN', 'DT', 'NN', 'IN', 'NNS', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.']"	['O', 'O', 'O', 'O', 'B-person', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
"['it', ""'"", 's', 'show', 'time', 'all', 'guys', 'wait', 'for', 'it', 'to', 'bang', 'jai', 'rebelism', '#', 'Jai', 'prabhas']"	"['PRP', ""''"", 'JJ', 'NN', 'NN', 'DT', 'NNS', 'VBP', 'IN', 'PRP', 'TO', 'VB', 'JJ', 'NN', '#', 'NNP', 'NN']"	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-person', 'I-person', 'O', 'B-person', 'I-person']
['Proof', 'that', 'Travis', 'scott', 'sold', 'his', 'soul', 'to', 'the', 'devil', 'ð\x9f\x98\x82', 'ð\x9f\x98\x82']	['NN', 'WDT', 'NNP', 'NN', 'VBD', 'PRP$', 'NN', 'TO', 'DT', 'NN', 'NN', 'NN']	['O', 'O', 'B-person', 'I-person', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
"['Nice', 'of', 'the', 'jerk', 'who', 'cross', 'checked', 'him', 'upside', 'the', 'head', 'to', 'come', 'see', 'if', 'he', ""'"", 's', 'ok', '.', 'Was', 'n', ""'"", 't', 'it', '?']"	"['NNP', 'IN', 'DT', 'NN', 'WP', 'VBP', 'VBD', 'PRP', 'IN', 'DT', 'NN', 'TO', 'VB', 'NN', 'IN', 'PRP', ""''"", 'JJ', 'NN', '.', 'NNP', 'JJ', ""''"", 'NN', 'PRP', '.']"	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['OMFG', 'WHY', 'THIS', 'SHIT', 'IS', '1', 'S', 'IN', 'TRENDING', '?', 'OMFG', 'REMOVE', 'THIS', 'SHIT', '!']	['NNP', 'NNP', 'NNP', 'NNP', 'VBZ', 'CD', 'NNP', 'NNP', 'NNP', '.', 'NNP', 'NNP', 'NNP', 'NNP', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Bruh', 'she', 'was', 'slick', 'mad', 'I', 'would', 'be', 'mad', 'Lol', 'ð\x9f\x98\x82', 'ð\x9f\x98\x82', 'ð\x9f\x98\x82', 'ð\x9f\x98\x82', 'ð\x9f\x98\x82', 'ð\x9f\x98\x82', 'ð\x9f\x98\x82']	['NNP', 'PRP', 'VBD', 'JJ', 'NN', 'PRP', 'MD', 'VB', 'JJ', 'NNP', 'NNP', 'NNP', 'NNP', 'NNP', 'NNP', 'NNP', 'NN']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
"['5', ':', '07', '""', 'chill', '""', 'i', '.', 'e', 'Lock', 'off', 'your', 'motive', 'with', 'the', 'car', '.', 'LMAOO', '!', '!']"	['CD', ':', 'CD', 'NN', 'NN', 'NNP', 'NN', '.', 'CC', 'NNP', 'IN', 'PRP$', 'NN', 'IN', 'DT', 'NN', '.', 'NN', '.', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['GIVE', 'IT', 'TO', 'HIM', '!', '!', '!', '!']	['VB', 'NNP', 'NNP', 'NNP', '.', '.', '.', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Black', 'women', 'are', 'the', 'WORST', 'DRIVERS', 'in', 'the', 'UNIVERSE', '.']	['NNP', 'NNS', 'VBP', 'DT', 'NNP', 'NNP', 'IN', 'DT', 'NNP', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-location', 'O']
['Im', 'waiting', 'for', 'you', 'to', 'get', 'the', 'Xiaomi', 'Mi', '6', ',', 'really', 'curious', 'on', 'how', 'it', 'will', 'survive', 'your', 'unrealistic', 'yet', 'very', 'justifiable', 'torture', 'test']	['NNP', 'VBG', 'IN', 'PRP', 'TO', 'VB', 'DT', 'NNP', 'NNP', 'CD', ',', 'RB', 'JJ', 'IN', 'WRB', 'PRP', 'MD', 'VB', 'PRP$', 'JJ', 'RB', 'RB', 'JJ', 'NN', 'NN']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-product', 'I-product', 'I-product', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
"['Dumbass', 'mo', 'does', 'n', ""'"", 't', 'know', 'how', 'to', 'throw', 'a', 'football']"	"['NNP', 'NN', 'VBZ', 'RB', ""''"", 'NNS', 'VBP', 'WRB', 'TO', 'VB', 'DT', 'NN']"	['O', 'B-person', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Make', '2017', 'the', 'year', 'of', 'POCs', 'in', 'lead', 'roles', 'please']	['VB', 'CD', 'DT', 'NN', 'IN', 'NNP', 'IN', 'JJ', 'NNS', 'VB']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
"['Herge', ""'"", 's', 'rocket', ""'"", 'designs', ""'"", 'were', 'pretty', 'similar', 'to', 'what', 'spacex', 'is', 'doing', '.', '.', '.', 'so', 'I', ""'"", 'm', 'guessing', 'this', 'idea', 'is', 'pretty', 'old', ',', 'good', 'on', 'him', 'making', 'it', 'work', 'tho', '!']"	"['NNP', 'POS', 'NN', 'NN', ""''"", 'NNS', 'POS', 'VBD', 'RB', 'JJ', 'TO', 'WP', 'NN', 'VBZ', 'VBG', '.', '.', '.', 'IN', 'PRP', ""''"", 'NN', 'VBG', 'DT', 'NN', 'VBZ', 'JJ', 'JJ', ',', 'JJ', 'IN', 'PRP', 'VBG', 'PRP', 'VB', 'RB', '.']"	['B-corporation', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-corporation', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
"['I', 'remember', 'the', 'beginning', 'music', 'from', 'this', 'old', 'movie', '""', 'The', 'Three', 'Stooges', '""', 'ah', '.', '.', '.', 'Good', 'movie', '.', '.', '.']"	['PRP', 'VBP', 'DT', 'NN', 'NN', 'IN', 'DT', 'JJ', 'NN', 'VBZ', 'DT', 'NNP', 'NNP', 'NNP', 'NN', '.', '.', '.', 'JJ', 'NN', '.', '.', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-creative-work', 'I-creative-work', 'I-creative-work', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
"['Who', 'else', 'was', 'fanboying', 'out', 'of', 'their', 'fucking', 'mind', 'and', 'yelling', '""', 'YES', '!', 'YES', '!', 'YES', '!', '""', 'at', 'the', 'screen', 'when', 'Jack', 'was', 'transformed', 'into', 'his', 'classic', 'self', 'and', 'got', 'his', 'sword', 'back', '?']"	['WP', 'RB', 'VBD', 'VBG', 'IN', 'IN', 'PRP$', 'NN', 'NN', 'CC', 'VBG', 'JJ', 'UH', '.', 'UH', '.', 'UH', '.', 'NN', 'IN', 'DT', 'NN', 'WRB', 'NNP', 'VBD', 'VBN', 'IN', 'PRP$', 'JJ', 'NN', 'CC', 'VBD', 'PRP$', 'NN', 'RB', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-person', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
"['""', 'what', 'age', 'can', 'babies', 'fight', 'for', 'the', 'death', '""', 'Lmao']"	['VB', 'WP', 'NN', 'MD', 'VB', 'NN', 'IN', 'DT', 'NN', 'NN', 'NNP']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Best', '.', 'Francis', '.', 'Ever', '.', 'Also', '.', '.', '.', 'everyone', 'at', 'Nintendo', 'corporate', 'should', 'be', 'forced', 'to', 'watch', 'this', '.']	['NNP', '.', 'NNP', '.', 'NNP', '.', 'RB', '.', '.', '.', 'NN', 'IN', 'NNP', 'JJ', 'MD', 'VB', 'VBN', 'TO', 'VB', 'DT', '.']	['O', 'O', 'B-person', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-corporation', 'I-corporation', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
"['I', 'like', 'Mal', ""'"", 's', 'blonde', 'hair', 'with', 'the', 'purple', 'tips', ',', 'but', 'I', 'absolutely', 'LOVE', 'her', 'purple', 'hair', 'ð\x9f\x92\x9c', 'ð\x9f\x92\x9c', 'ð\x9f\x92\x9c', 'ð\x9f\x92\x9c', 'ð\x9f\x92\x9c', 'ð\x9f\x92\x9c', 'ð\x9f\x92\x9c', 'ð\x9f\x92\x9c']"	['PRP', 'VBP', 'NNP', 'POS', 'NN', 'NNS', 'NN', 'IN', 'DT', 'JJ', 'NNS', ',', 'CC', 'PRP', 'RB', 'NNP', 'PRP$', 'JJ', 'NN', 'NNP', 'NNP', 'NNP', 'NNP', 'NNP', 'NNP', 'NNP', 'NN']	['O', 'O', 'B-person', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['YOU', 'NEED', 'TO', 'TELL', 'ME', 'WHERE', 'YOU', 'GOT', 'EVERYTHING', 'IN', 'YOUR', 'ROOM']	['PRP$', 'VBP', 'NNP', 'VB', 'NNP', 'NNP', 'NNP', 'NNP', 'NNP', 'NNP', 'NNP', 'NNP']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['SO', 'obsessed', 'with', 'Girl', 'Boss-', 'watched', 'them', 'all', 'in', 'like', '3', 'days', 'hahah', '!', 'so', 'funny', '!']	['RB', 'JJ', 'IN', 'NNP', 'NNP', 'VBD', 'PRP', 'DT', 'IN', 'IN', 'CD', 'NNS', 'RB', '.', 'RB', 'JJ', '.']	['O', 'O', 'O', 'B-creative-work', 'I-creative-work', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['audi', 'mercedes', 'bmw']	['NN', 'NNS', 'VBP']	['B-product', 'I-product', 'I-product']
"['Great', 'animation', 'mate', ',', 'i', 'am', 'giving', 'you', 'a', 'like', ',', 'but', 'next', 'time', 'try', 'to', 'work', 'a', 'little', 'bit', 'harder', 'on', 'the', 'story', 'itself', '.', 'It', ""'"", 's', 'not', 'bad', ',', 'but', 'it', 'can', 'be', 'better', ':', ')']"	"['NNP', 'NN', 'NN', ',', 'JJ', 'VBP', 'VBG', 'PRP', 'DT', 'JJ', ',', 'CC', 'JJ', 'NN', 'NN', 'TO', 'VB', 'DT', 'JJ', 'NN', 'RBR', 'IN', 'DT', 'NN', 'PRP', '.', 'PRP', ""''"", 'VBZ', 'RB', 'JJ', ',', 'CC', 'PRP', 'MD', 'VB', 'RB', ':', ')']"	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
"['Is', 'it', 'just', 'me', 'or', 'is', 'this', 'along', 'with', 'Saturday', 'Night', 'Live', 'just', 'not', 'funny', 'like', 'it', 'used', 'to', 'be', '.', 'Like', 'the', 'jokes', 'were', 'normally', 'on', 'point', 'about', 'Presidents', 'but', 'now', 'they', ""'"", 're', 'weak', 'at', 'best', '.']"	"['VBZ', 'PRP', 'RB', 'PRP', 'CC', 'VBZ', 'DT', 'IN', 'IN', 'NNP', 'NNP', 'NNP', 'RB', 'RB', 'JJ', 'IN', 'PRP', 'VBD', 'TO', 'VB', '.', 'IN', 'DT', 'NNS', 'VBD', 'RB', 'IN', 'NN', 'IN', 'NNS', 'CC', 'RB', 'PRP', ""''"", 'JJ', 'JJ', 'IN', 'JJS', '.']"	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-creative-work', 'I-creative-work', 'I-creative-work', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['DJ', 'Khaled', 'looks', 'exactly', 'like', 'Cartman', 'from', 'south', 'park']	['NNP', 'NNP', 'VBZ', 'RB', 'JJ', 'NNP', 'IN', 'JJ', 'NN']	['B-person', 'I-person', 'O', 'O', 'O', 'B-person', 'O', 'B-creative-work', 'I-creative-work']
"['The', 'only', 'reason', 'why', 'Lil', 'Yachty', 'does', 'n', ""'"", 't', 'remember', 'the', 'last', 'time', 'he', 'was', 'wrong', 'because', 'hes', 'a', 'crack', 'head', '.']"	"['DT', 'JJ', 'NN', 'WRB', 'NNP', 'NN', 'VBZ', 'CC', ""''"", 'JJ', 'VB', 'DT', 'JJ', 'NN', 'PRP', 'VBD', 'JJ', 'IN', 'NNS', 'DT', 'NN', 'NN', '.']"	['O', 'O', 'O', 'O', 'B-person', 'I-person', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Wish', 'it', 'was', 'on', 'June', '15', '2017']	['VB', 'PRP', 'VBD', 'IN', 'NNP', 'CD', 'CD']	['O', 'O', 'O', 'O', 'O', 'O', 'O']
['Trump', 'will', 'make', 'the', 'Universe', 'great', 'again', '.']	['NN', 'MD', 'VB', 'DT', 'NNP', 'JJ', 'RB', '.']	['B-person', 'O', 'O', 'O', 'B-location', 'O', 'O', 'O']
['WTF', 'is', 'going', 'on']	['NNP', 'VBZ', 'VBG', 'IN']	['O', 'O', 'O', 'O']
['I', 'can', 'see', 'Trump', 'saltmining', 'Inc', '.', 'had', 'discovered', 'another', 'source', ',', 'this', 'comment', 'section', '!']	['PRP', 'MD', 'VB', 'NNP', 'VBG', 'NNP', '.', 'VBD', 'VBN', 'DT', 'NN', ',', 'DT', 'NN', 'NN', '.']	['O', 'O', 'O', 'B-corporation', 'I-corporation', 'I-corporation', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['I', 'was', 'there', 'LOL', 'did', 'you', 'go', 'on', 'the', 'big', 'rides', 'like', 'saw', 'swarm']	['PRP', 'VBD', 'RB', 'NNP', 'VBD', 'PRP', 'VB', 'IN', 'DT', 'JJ', 'NNS', 'IN', 'NN', 'NN']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
"['so', 'if', 'detta', 'copy', 'why', 'fagtel', 'no', 'tek', 'back', 'wey', 'im', 'copy', 'break', 'im', 'down', 'u', 'pussy', 'face', 'plaza', 'fans', 'u', 'tink', 'a', 'flopcorn', 'fishmarco', 'fagylee', 'are', 'fasicka', '.', 'it', ""'"", 's', 'a', 'gully', 'detta', 'ð\x9f\x8c\x8e']"	"['RB', 'IN', 'NNS', 'VBP', 'WRB', 'NN', 'DT', 'NN', 'RB', 'JJ', 'NN', 'NN', 'NN', 'VBP', 'RP', 'JJ', 'JJ', 'NN', 'NN', 'NNS', 'JJ', 'VBP', 'DT', 'JJ', 'NN', 'NN', 'VBP', 'VBN', '.', 'PRP', ""''"", 'VBZ', 'DT', 'RB', 'JJ', 'NN']"	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
"['Love', 'this', '.', 'It', ""'"", 's', 'great', 'to', 'see', 'players', 'doing', 'this', 'like', 'this', '.', 'From', 'a', 'United', 'fan', '.']"	"['VB', 'DT', '.', 'PRP', ""''"", 'JJ', 'JJ', 'TO', 'VB', 'NNS', 'VBG', 'DT', 'IN', 'DT', '.', 'IN', 'DT', 'NNP', 'NN', '.']"	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-group', 'O', 'O']
['sml', 'idea', ':', 'Codys', 'real', 'parents']	['JJ', 'NN', ':', 'JJ', 'JJ', 'NNS']	['O', 'O', 'O', 'B-person', 'O', 'O']
