words	pos	ner
['Spotted', ':', 'Kanye', 'West', 'Celebrates', 'LAMB', 'With', 'Gwen', 'Stefani', ':', 'New', 'York', 'Fashion', 'Week', 'is', 'coming', 'to', 'a', 'close', ',', 'but', 'not', 'before', '...', 'http://bit.ly/cSyZUi']	['VBN', ':', 'NNP', 'NNP', 'VBZ', 'NNP', 'IN', 'NNP', 'NNP', ':', 'NNP', 'NNP', 'NNP', 'NNP', 'VBZ', 'VBG', 'TO', 'DT', 'NN', ',', 'CC', 'RB', 'IN', ':', 'NN']	['O', 'O', 'B-person', 'I-person', 'O', 'B-product', 'O', 'B-person', 'I-person', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Getting', 'the', '10am', 'bus', 'tomorrow', '#thethingsido']	['VBG', 'DT', 'CD', 'NN', 'NN', 'NN']	['O', 'O', 'O', 'O', 'O', 'O']
['Happy', 'B-Day', 'Jimmie', 'Johnson', 'FLYING', 'LIZARD']	['JJ', 'NNP', 'NNP', 'NNP', 'NNP', 'NNP']	['O', 'O', 'B-person', 'I-person', 'O', 'O']
"['It', ""'s"", 'near', '!', 'RT', '@skinnyemmie', ':', 'RT', '@shesafitchick', ':', '989', 'followers', '!!', 'RT', 'to', 'help', 'me', 'hit', '1000', 'today', 'please', '!', ':)', '#fitblog', '#hls', '#31DBBB']"	['PRP', 'VBZ', 'JJ', '.', 'NNP', 'NN', ':', 'NNP', 'NN', ':', 'CD', 'NNS', 'VBP', 'NNP', 'TO', 'VB', 'PRP', 'VB', 'CD', 'NN', 'NN', '.', 'JJ', 'NN', 'NNP', 'NN']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['@SinfulSalvatore', '{', 'drinks', 'slowly', 'from', 'my', 'cup', 'observing', 'your', 'actions', 'before', 'clearing', 'my', 'throat', '}', 'is', '-this-', 'your', 'plans', 'for', 'today', '?']	['RB', '(', 'NNS', 'RB', 'IN', 'PRP$', 'NN', 'VBG', 'PRP$', 'NNS', 'IN', 'VBG', 'PRP$', 'NN', ')', 'VBZ', 'JJ', 'PRP$', 'NNS', 'IN', 'NN', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
"[""I'm"", 'so', 'excited', 'about', 'going', 'out', 'tonight', 'no', 'work', 'yea', '....', 'Badd', 'Badd', 'Badd', 'Badd', 'girls', '.', 'Let', ""'s"", 'gooooooooooo']"	['NNP', 'RB', 'VBD', 'IN', 'VBG', 'RP', 'JJ', 'DT', 'NN', 'RB', 'NNP', 'NNP', 'NNP', 'NNP', 'NNP', 'NNS', '.', 'VB', 'POS', 'NN']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['MD', 'Jobs', '|', 'Executive', 'Pharmacist-Full', 'Time', 'Float-Ellicott', 'City', ',', 'MD', 'Job', '(', 'MD', ')', 'http://bit.ly/daNH6v', '#Job', '#Hiring', '#MDJobs']	['NNP', 'NNP', 'NNP', 'NNP', 'JJ', 'NNP', 'NNP', 'NNP', ',', 'NNP', 'NNP', '(', 'NNP', ')', 'NN', '$', 'VBG', 'NN']	['B-location', 'O', 'O', 'O', 'O', 'O', 'B-location', 'I-location', 'O', 'B-location', 'O', 'O', 'B-location', 'O', 'O', 'O', 'O', 'O']
['The', 'only', 'problem', 'with', 'taxing', 'ur', 'car', 'online', 'is', 'its', 'no', 'fun', 'not', 'paying', 'anything', 'for', 'a', '5litre', 'car', 'when', 'its', 'a', 'classic', ':)']	['DT', 'JJ', 'NN', 'IN', 'VBG', 'JJ', 'NN', 'NN', 'VBZ', 'PRP$', 'DT', 'NN', 'RB', 'VBG', 'NN', 'IN', 'DT', 'CD', 'NN', 'WRB', 'PRP$', 'DT', 'JJ', 'NN']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
"['Let', ""'s"", 'go', 'to', 'New', 'York', 'tomorrow', 'with', 'Blakehurst', '.', 'Contact', 'us', 'about', 'your', 'fall/winter', 'trave', '@', '410-336-3234']"	['VB', 'POS', 'VB', 'TO', 'NNP', 'NNP', 'NN', 'IN', 'NNP', '.', 'VB', 'PRP', 'IN', 'PRP$', 'NN', 'VBP', 'VBN', 'JJ']	['O', 'O', 'O', 'O', 'B-location', 'I-location', 'O', 'O', 'B-group', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Year', '10', 'is', 'a', 'bitch']	['NN', 'CD', 'VBZ', 'DT', 'NN']	['O', 'O', 'O', 'O', 'O']
"['@alyaffair', 'Lol', ',', 'that', ""'s"", 'not', 'going', 'to', 'solve', 'your', 'problems', '.', 'When', 'you', 'sober', 'up', 'again', ',', ""they're"", 'going', 'to', 'back', '.']"	['NN', 'NNP', ',', 'WDT', 'VBZ', 'RB', 'VBG', 'TO', 'VB', 'PRP$', 'NNS', '.', 'WRB', 'PRP', 'VBP', 'RB', 'RB', ',', 'VBZ', 'VBG', 'TO', 'VB', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['starting', 'to', 'be', 'temped', 'to', 'get', 'an', 'android', 'device', ',', 'but', 'prob', 'next', 'gen', 'after', 'desire/desirehd/galaxy', 's', '.', 'critical', 'mass/commercial']	['VBG', 'TO', 'VB', 'VBN', 'TO', 'VB', 'DT', 'JJ', 'NN', ',', 'CC', 'VBP', 'JJ', 'NN', 'IN', 'JJ', 'NN', '.', 'JJ', 'NN']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-product', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['My', 'teacher', 'turned', 'on', 'the', 'radio', 'in', 'class', 'and', 'all', 'i', 'heard', 'was', '@justinbieber', 'U', 'smile', 'I', 'smile', 'that', 'made', 'my', 'day', ':D']	['PRP$', 'NN', 'VBD', 'IN', 'DT', 'NN', 'IN', 'NN', 'CC', 'DT', 'JJ', 'NN', 'VBD', 'NNP', 'NNP', 'NN', 'PRP', 'VBP', 'IN', 'VBD', 'PRP$', 'NN', 'VB']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
"['Gonna', 'be', 'on', 'national', 'television', 'monday', 'and', 'on', 'the', 'internet', 'tuesday', '.', 'Interview', ""'"", 'cause', 'of', 'the', 'text', 'I', 'wrote', 'on', 'the', 'day', 'against', 'homophobia']"	['NNP', 'VB', 'IN', 'JJ', 'NN', 'NN', 'CC', 'IN', 'DT', 'NN', 'NN', '.', 'NNP', 'POS', 'NN', 'IN', 'DT', 'NN', 'PRP', 'VBD', 'IN', 'DT', 'NN', 'IN', 'NN']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['RT', '@ArianaGrande', ':', 'Follow', 'Friday', '@lushcosmetics', '...', 'Just', 'got', 'some', 'yummyyyyy', 'bubble', 'bath', 'goodies', 'there', '.', ':)', 'xxxxxx', '#FF']	['NNP', 'NN', ':', 'JJ', 'NNP', 'NNPS', ':', 'NNP', 'VBD', 'DT', 'NN', 'JJ', 'NN', 'NNS', 'RB', '.', 'VB', 'JJ', 'NN']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Avast', 'AntiVirus', '4', '8', 'PROFIONAL', 'Full', 'Life', 'Time', 'Key', ':', 'Avast', 'AntiVirus', '4.8', 'PROFESIONAL', 'Full', 'with', 'Life', 'Time', 'Keygen', '!', '----', '...', 'http://bit.ly/blPqIH']	['NNP', 'NNP', 'CD', 'CD', 'NNP', 'NNP', 'NNP', 'NNP', 'NNP', ':', 'NNP', 'NNP', 'CD', 'NNP', 'NNP', 'IN', 'NNP', 'NNP', 'NNP', '.', 'NN', ':', 'NN']	['B-product', 'I-product', 'I-product', 'I-product', 'I-product', 'O', 'O', 'O', 'O', 'O', 'B-product', 'I-product', 'I-product', 'I-product', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Jets', 'coach', 'Rex', 'Ryan', 'pleased', 'with', 'the', 'offense', 'this', 'week', 'in', 'practice', 'http://bit.ly/9GkyjU']	['NNS', 'VBP', 'NNP', 'NNP', 'VBD', 'IN', 'DT', 'NN', 'DT', 'NN', 'IN', 'NN', 'NN']	['B-group', 'O', 'B-person', 'I-person', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Over', '1', ',', '5', 'week', 'sta', 'ik', 'in', 'de', 'keuken', 'bij', 'Delphi', '...', 'ik', 'word', 'toch', 'ooit', 'nog', 'kok', '!']	['IN', 'CD', ',', 'CD', 'NN', 'NN', 'NN', 'IN', 'FW', 'FW', 'NN', 'NNP', ':', 'NN', 'NN', 'NN', 'IN', 'JJ', 'NN', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-corporation', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['@niamh_schnapps', 'fuckin', 'yeaaaaaa', 'march', '1st', 'omgomg', 'best', 'news', '!!!!']	['JJ', 'NN', 'NN', 'NN', 'CD', 'NN', 'RBS', 'NN', 'NN']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['#October', 'Iron', 'Man', '2', '(', 'Three-Disc', 'Blu-ray/DVD', 'Combo', '+', 'Digital', 'Copy', ')', 'Starring', ':', 'Robert', 'Downey', 'Jr', '.,', 'Mickey', 'Rourke', 'Direc', '...', 'http://bit.ly/a6iCPn']	['NNP', 'NNP', 'NNP', 'CD', '(', 'JJ', 'NNP', 'NNP', 'NNP', 'NNP', 'NNP', ')', 'NN', ':', 'NNP', 'NNP', 'NNP', 'NNP', 'NNP', 'NNP', 'NNP', ':', 'NN']	['O', 'B-creative-work', 'I-creative-work', 'I-creative-work', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-person', 'I-person', 'I-person', 'O', 'B-person', 'I-person', 'O', 'O', 'O']
['@jesus_army', ':-(', 'Mikes', 'been', 'at', 'A&amp;E', 'all', 'day', 'and', 'is', 'now', 'comfortable', 'in', 'a', 'hospital', 'bed', ':-(', 'Hope', 'you', 'are', 'both', 'better', 'soon', '.']	['JJ', 'JJ', 'NNP', 'VBN', 'IN', 'NNP', 'DT', 'NN', 'CC', 'VBZ', 'RB', 'JJ', 'IN', 'DT', 'NN', 'VBD', 'JJ', 'NNP', 'PRP', 'VBP', 'DT', 'JJR', 'RB', '.']	['O', 'O', 'O', 'O', 'O', 'B-location', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['RT', '@DeepakChopra', ':', 'Split', 'me', ',', 'make', 'me', 'nothing', '.', 'Fling', 'me', 'across', 'the', 'fabric', 'of', 'space', 'and', 'time', '.', 'From', 'nothing', 'once', 'again', ',', 'make', 'me', 'everything', '-Rumi']	['NNP', 'NN', ':', 'NNP', 'PRP', ',', 'VB', 'PRP', 'NN', '.', 'VBG', 'PRP', 'IN', 'DT', 'NN', 'IN', 'NN', 'CC', 'NN', '.', 'IN', 'NN', 'RB', 'RB', ',', 'VB', 'PRP', 'NN', 'NN']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-person']
"['I', 'have', 'made', 'the', 'tough', 'decisions', ',', 'always', 'with', 'an', 'eye', 'toward', 'the', 'bottom', 'line', '.', 'Perhaps', 'it', ""'s"", 'time', 'America', 'was', 'run', 'like', 'a', 'business', '.', 'Donald', 'Trump']"	['PRP', 'VBP', 'VBN', 'DT', 'JJ', 'NNS', ',', 'RB', 'IN', 'DT', 'NN', 'IN', 'DT', 'JJ', 'NN', '.', 'RB', 'PRP', 'VBZ', 'NN', 'NNP', 'VBD', 'VBN', 'IN', 'DT', 'NN', '.', 'NNP', 'NNP']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-location', 'O', 'O', 'O', 'O', 'O', 'O', 'B-person', 'I-person']
"['The', 'Get', 'Up', 'Kids', ',', 'Sunny', 'Day', 'Real', 'Estate', ',', 'and', ""Cap'n"", 'Jazz', 'are', 'quite', 'possibly', 'the', 'greatest', '(', 'original', ')', 'emo', 'bands', 'to', 'ever', 'exist', '.', 'Ever', '.', 'So', 'listen', '.']"	['DT', 'NNP', 'NNP', 'NNP', ',', 'NNP', 'NNP', 'NNP', 'NNP', ',', 'CC', 'NNP', 'NNP', 'VBP', 'RB', 'RB', 'DT', 'JJS', '(', 'JJ', ')', 'NN', 'VBZ', 'TO', 'RB', 'VB', '.', 'NNP', '.', 'RB', 'JJ', '.']	['B-group', 'I-group', 'I-group', 'I-group', 'O', 'B-group', 'I-group', 'I-group', 'I-group', 'O', 'O', 'B-group', 'I-group', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Morning', '....!', 'I', 'really', 'never', 'enjoy', 'to', 'sleep', '...', 'hhmmm', '..', 'Have', 'a', 'nice', 'saturday', 'all', '..!', 'Hehehehehe']	['VBG', 'NN', 'PRP', 'RB', 'RB', 'VB', 'TO', 'VB', ':', 'NN', 'NNS', 'VBP', 'DT', 'JJ', 'NN', 'DT', 'CD', 'NNP']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
"['I', ""don't"", 'mean', 'to', 'sound', 'old', ',', 'but', 'today', ""'s"", 'music', 'is', 'wack', '.']"	['PRP', 'VBP', 'JJ', 'TO', 'VB', 'JJ', ',', 'CC', 'NN', 'POS', 'NN', 'VBZ', 'RB', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
"['Lmaao', '!', 'RT', '@TheHomieJoseph', 'I', 'hate', 'when', 'people', 'try', 'to', 'have', 'a', 'convo', '&amp;', 'ask', '""', 'what', ""'s"", 'your', 'name', '""', 'lol', ""com'on"", 'now', 'its', 'right', 'there']"	['NN', '.', 'NNP', 'NNP', 'PRP', 'VBP', 'WRB', 'NNS', 'VBP', 'TO', 'VB', 'DT', 'NN', 'NNP', 'NN', 'VBD', 'WP', 'VBZ', 'PRP$', 'NN', 'NNP', 'VBZ', 'RB', 'RB', 'PRP$', 'NN', 'RB']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
"['Sitting', 'here', 'feeling', 'awful', 'with', 'hayfever/headcold/sinusinfection', 'but', 'the', 'sunshine', 'is', 'lovely', '.', ""Can't"", 'feel', 'too', 'bad', 'with', 'such', 'a', 'nice', 'day', '.']"	['VBG', 'RB', 'VBG', 'JJ', 'IN', 'NN', 'CC', 'DT', 'NN', 'VBZ', 'RB', '.', 'NNP', 'VB', 'RB', 'JJ', 'IN', 'PDT', 'DT', 'JJ', 'NN', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
"['MOTOGP', ':', 'Round', '13', ',', 'Motoland', 'of', 'Aragon', ',', 'Spain', ',', 'day', 'one', '.', 'Marlboro', 'Ducati', ""'s"", 'Casey', 'Stoner', 'wasted', 'no', 'time', 'in', 'taking', '...', 'http://fb.me/HSTaAyrb']"	['NN', ':', 'NN', 'CD', ',', 'NNP', 'IN', 'NNP', ',', 'NNP', ',', 'NN', 'CD', '.', 'NNP', 'NNP', 'POS', 'NNP', 'NNP', 'VBD', 'DT', 'NN', 'IN', 'VBG', ':', 'NN']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-location', 'O', 'B-location', 'O', 'O', 'O', 'O', 'B-corporation', 'I-corporation', 'O', 'B-person', 'I-person', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['@hunleyd', 'What', 'is', 'taking', 'them', 'sooo', 'long', '?']	['VB', 'WP', 'VBZ', 'VBG', 'PRP', 'VB', 'RB', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['@TATTEDUP_FLYTY', 'lol', 'Hmmm', '..', 'man', 'u', 'kno', 'when', 'u', 'tripped', 'LMao']	['JJ', 'NN', 'NNP', 'NNP', 'NN', 'NN', 'NN', 'WRB', 'NN', 'VBD', 'NNP']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
"['RT', '@momswithapps', ':', 'A', 'family-friendly', 'app', ',', 'FREE', 'every', 'Friday', ':', 'http://bit.ly/97opLN', '(', 'this', 'week', ""'s"", 'app', 'by', '@snowglobemaker', ')', '#appfriday']"	['NNP', 'NN', ':', 'DT', 'JJ', 'NN', ',', 'NNP', 'DT', 'NNP', ':', 'NN', '(', 'DT', 'NN', 'POS', 'NN', 'IN', 'NN', ')', 'NN']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
"[""I've"", 'been', 'waiting', 'for', 'band', 'camp', 'for', 'a', 'year', 'but', ""I'm"", 'not', 'going', '.', 'How', 'ironic', '.']"	['NNP', 'VBN', 'VBG', 'IN', 'NN', 'NN', 'IN', 'DT', 'NN', 'CC', 'NNP', 'RB', 'VBG', '.', 'WRB', 'JJ', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Role', 'of', 'a', 'Real', 'Estate', 'Lawyer', 'in', 'FSBO', '|', 'eHowcom', ':', 'Role', 'of', 'a', 'Real', 'Estate', 'Lawyer', 'in', 'FSBO', '.', 'When', 'you', 'purchase', 'property', 'i', '...', 'http://bit.ly/cGsTy1']	['NNP', 'IN', 'DT', 'JJ', 'NNP', 'NNP', 'IN', 'NNP', 'NNP', 'NN', ':', 'NNP', 'IN', 'DT', 'JJ', 'NNP', 'NNP', 'IN', 'NNP', '.', 'WRB', 'PRP', 'VBP', 'NN', 'NN', ':', 'NN']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
"['Consider', 'the', 'world', ""'s"", 'top-ranked', 'golfer', ',', 'Tiger', 'Woods', '.', 'If', 'a', 'guy', 'who', 'can', 'rake', 'in', 'a', 'billion', 'dollars', 'in', 'a', 'year', 'can', 'also', '...', 'http://bit.ly/94sBNr']"	['VB', 'DT', 'NN', 'POS', 'JJ', 'NN', ',', 'NNP', 'NNP', '.', 'IN', 'DT', 'NN', 'WP', 'MD', 'VB', 'IN', 'DT', 'CD', 'NNS', 'IN', 'DT', 'NN', 'MD', 'RB', ':', 'NN']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-person', 'I-person', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
"['when', 'a', 'woman', 'says', ',', '""', 'we', 'need', 'some', 'time', ',', 'we', 'need', 'a', 'break', '""', 'that', '#reallymeans', '""', 'i', 'am', 'about', 'to', 'leave', 'you', ',', 'do', 'something', 'for', 'me', '""']"	['WRB', 'DT', 'NN', 'VBZ', ',', 'VBZ', 'PRP', 'VBP', 'DT', 'NN', ',', 'PRP', 'VBP', 'DT', 'NN', 'NN', 'IN', 'VBZ', 'JJ', 'NN', 'VBP', 'IN', 'TO', 'VB', 'PRP', ',', 'VBP', 'NN', 'IN', 'PRP', 'VBP']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['@JoshenReborn', 'let', 'me', 'know', 'if', 'or', 'when', 'you', 'are', 'coming', '.', '#FullHouse']	['JJ', 'VB', 'PRP', 'VB', 'IN', 'CC', 'WRB', 'PRP', 'VBP', 'VBG', '.', 'NN']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['#cricket', 'Lancashire', 'let', 'Powell', 'go', 'early', ':', 'Lancashire', 'have', 'released', 'West', 'Indies', 'fast', 'bowler', 'Daren', 'Powell', 'a', 'year', 'befo', '...', 'http://bit.ly/aLxTis']	['NN', 'NNP', 'NN', 'NNP', 'VB', 'JJ', ':', 'NN', 'VBP', 'VBN', 'NNP', 'NNPS', 'VBP', 'NN', 'NNP', 'NNP', 'DT', 'NN', 'NN', ':', 'NN']	['O', 'B-location', 'O', 'B-person', 'O', 'O', 'O', 'B-location', 'O', 'O', 'B-location', 'I-location', 'O', 'O', 'B-person', 'I-person', 'O', 'O', 'O', 'O', 'O']
['Have', 'a', 'practice', 'session', '@Cromwell', 'Field', 'today', 'at', '6pm', '.', 'Hope', 'i', 'shine', 'well', 'and', 'start', 'the', 'next', 'game', '.', ':)']	['VB', 'DT', 'NN', 'NN', 'NNP', 'NNP', 'NN', 'IN', 'CD', '.', 'NN', 'NN', 'VBP', 'RB', 'CC', 'VB', 'DT', 'JJ', 'NN', '.', 'VB']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
"['#reallymeans', 'to', 'love-', ""can't"", 'get', 'her', 'outta', 'my', 'head', 'wann', 'spend', 'every', 'day', 'with', 'herz', '!']"	['NNS', 'TO', 'JJ', 'NN', 'VB', 'PRP$', 'NN', 'PRP$', 'NN', 'VBP', 'JJ', 'DT', 'NN', 'IN', 'NN', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['time', 'to', 'get', 'some', 'sleep', '.', 'been', 'out', 'from', '4pm', 'till', 'now', '.']	['NN', 'TO', 'VB', 'DT', 'NN', '.', 'VBN', 'IN', 'IN', 'CD', 'NN', 'RB', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
"['Costa', 'Rican', 'group', 'CocoFunka', 'power', 'this', 'week', ""'s"", 'Indiesent', 'Exposure', 'http://ht.ly/2G4nS', 'by', '@fuseboxradio', 'on', '@planetill']"	['JJ', 'JJ', 'NN', 'NNP', 'NN', 'DT', 'NN', 'POS', 'NNP', 'NNP', 'NN', 'IN', 'NN', 'IN', 'NN']	['O', 'O', 'O', 'B-group', 'O', 'O', 'O', 'O', 'B-creative-work', 'I-creative-work', 'O', 'O', 'O', 'O', 'O']
"['Omfg', ""I'm"", 'bailing', 'out', 'of', 'the', 'car', 'right', 'now', 'my', 'mom', 'slapped', 'me', 'when', 'I', 'changed', 'the', 'radio', 'off', 'this', 'Justin', 'Bieber', 'you', 'smile', 'I', 'smile', 'fucking', 'song']"	['NNP', 'NNP', 'VBG', 'IN', 'IN', 'DT', 'NN', 'RB', 'RB', 'PRP$', 'NN', 'VBD', 'PRP', 'WRB', 'PRP', 'VBD', 'DT', 'NN', 'IN', 'DT', 'NNP', 'NNP', 'PRP', 'VBP', 'PRP', 'VBP', 'VBG', 'NN']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-person', 'I-person', 'O', 'O', 'O', 'O', 'O', 'O']
['and', 'I', 'wonder', 'if', 'I', 'ever', 'cross', 'your', 'mind', '...', 'For', 'me', 'it', 'happens', 'all', 'the', 'time']	['CC', 'PRP', 'VBP', 'IN', 'PRP', 'RB', 'VB', 'PRP$', 'NN', ':', 'IN', 'PRP', 'PRP', 'VBZ', 'PDT', 'DT', 'NN']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['@yungtybrownski', 'just', 'weak', 'lol', '.', 'You', 'gone', 'go', 'Hamm', 'next', 'Thursday', 'on', 'team', 'darkness']	['NN', 'RB', 'JJ', 'NN', '.', 'PRP', 'VBN', 'VB', 'NNP', 'JJ', 'NNP', 'IN', 'NN', 'NN']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-location', 'O', 'O', 'O', 'O', 'O']
"['@JustinxTyler', ""i'm"", 'excited', '!!', 'see', 'you', 'tonight', '!']"	['NN', 'NN', 'VBD', 'NNP', 'VBP', 'PRP', 'JJ', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['All', 'The', 'Time']	['PDT', 'DT', 'NNP']	['O', 'O', 'O']
['@Komanapalli', 'people', 'believe', 'what', 'you', 'say', 'when', 'you', 'demonstrate', 'reliability', 'as', 'a', 'source', 'of', 'knowledge', '.']	['JJ', 'NNS', 'VBP', 'WP', 'PRP', 'VBP', 'WRB', 'PRP', 'VBP', 'NN', 'IN', 'DT', 'NN', 'IN', 'NN', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['@ItsMariaSmith', '@PaddiStone', 'hahah', 'ohkayy', 'when', '?']	['NN', 'CD', 'NN', 'NN', 'WRB', '.']	['O', 'O', 'O', 'O', 'O', 'O']
['Saw', 'some', 'people', 'from', 'my', 'past', 'over', 'at', 'the', 'school', 'today', '.', 'They', 'all', 'remembered', 'me', '.', ':)']	['NNP', 'DT', 'NNS', 'IN', 'PRP$', 'NN', 'IN', 'IN', 'DT', 'NN', 'NN', '.', 'PRP', 'DT', 'VBD', 'PRP', '.', 'VB']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
"['RT', '@kktv11news', ':', 'Woman', 'Gets', 'Year', 'In', 'Prison', 'in', 'Dog', ""'s"", 'Dragging', 'Death', 'http://goo.gl/fb/WcjLV']"	['JJ', 'NNS', ':', 'NNP', 'VBZ', 'NNP', 'IN', 'NNP', 'IN', 'NNP', 'POS', 'NNP', 'NNP', 'NN']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
